Fecha de Contrato,Nº Expediente,Destino,Título:,Fecha de inicio,Fecha fin actual,Importe bruto licitación:,Importe bruto adjudicación:,Forma adjudicación:,Número de licitadores:,NIF,Razón social:,Fecha aprobación,duration_days,Importe bruto adjudicación per day,% bruto respect licitacion
2021-10-28,PMI-120/2021-1,APTO.PALMA DE MALLORCA,SUMINISTRO E INSTALACIÓN DE UN SISTEMA DE CONTROL DE ACCESOS BASADOS EN CILINDROS DE APERTURA MECATRÓNICA EN EL AEROPUERTO DE PALMA DE MALLORCA,2021-10-28,2022-10-28,169521.0,169521.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,A061213989,TRABLISA INTEG SECURI SAU,,365.0,464.44109589041096,1.0
2021-10-28,VLC-168/2021,APTO.VALENCIA,SUSTITUCIÓN ASCENSORES DÚPLEX DE ALTA CAPACIDAD EN T1,2021-11-11,2022-05-11,133100.0,109142.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B046001897,TK ELEVADORES ESPAÑA SLU,0.0,181.0,602.9944751381215,0.82
2021-10-28,PMI-118/2021-3,APTO.PALMA DE MALLORCA,SUMINISTRO REPUESTO AYUDAS VISUALES LOTE 3,2021-11-04,2022-11-04,86178.41,86178.41,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B007298425,FERRETERIA SON GARRIT SL,,365.0,236.10523287671234,1.0
2021-10-28,TFN-68/2021,APTO.TENERIFE NORTE,CONTROL  ACCESO APARCAMIENTO CARGA Y DESCARGA,2021-11-15,2022-05-31,54626.71,40153.68,PROCEDIMIENTO ABIERTO SIMPLIFICADO,2.0,B084382068,"IMASE SEGURIDAD, S.L.",0.0,197.0,203.82578680203045,0.7350557996262268
2021-10-28,PMI-120/2021-2,APTO.PALMA DE MALLORCA,MANTENIMIENTO DEL SISTEMA DE CONTROL DE ACCESO,2021-11-28,2024-11-28,13431.0,12668.7,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,A061213989,TRABLISA INTEG SECURI SAU,,1096.0,11.55903284671533,0.9432432432432433
2021-10-27,DTC-412/2020,VARIOS AEROPUERTOS,SERVICIOS DE GESTIÓN Y MANTENIMIENTO DE EQUIPOS DE COMUNICACIONES DE AENA,2021-11-27,2025-03-01,,,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,U067678680,UTE MINSAIT-SISTEM,0.0,1190.0,25353.821344537813,0.9733276049717727
2021-10-27,SVQ-65/2021,APTO.SEVILLA,NUEVA UBICACIÓN DIRECCIÓN POR DEPENDENCIAS AFECTADAS POR DISEÑO FUNCIONAL,2021-11-26,2022-07-26,332719.75,317747.37,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,A041189853,ESTUDIOS Y EJECUCIONES,,242.0,1313.0056611570249,0.9550000262984087
2021-10-27,GRO-154/2021,APTO.GIRONA-COSTA BRAVA,"CONSTRUCCIÓN DE VALLADO PERIMETRAL DEL LÍMITE EXTERIOR DEL AEROPUERTO, ZONA SUR",2021-11-15,2022-02-07,422955.5,266250.48,PROCEDIMIENTO ABIERTO SIMPLIFICADO,,B086948262,AERONAUTICAL CONCEPTS SL,,84.0,3169.6485714285714,0.6294999828587168
2021-10-27,PMI-115/2021,APTO.PALMA DE MALLORCA,NUEVAS INSTALACIONES PARA SERVICIO CARRITOS PORTAEQUIPAES DEL AEROPUERTO DE PALMA DE MALLORCA,2021-11-27,2022-09-05,189608.32,169279.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B002494839,REFORTRAN SERVICIOS SL,0.0,282.0,600.2801418439716,0.8927825530018936
2021-10-27,AGP-152/2021,APTO.MÁLAGA COSTA SOL,SERVICIO DE MANTENIMIENTO DE LA FLOTA DE VEHÍCULOS LIGEROS DE AENA EN EL  AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2022-01-15,2023-01-15,102850.0,102850.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,A084039338,SERPISTA SA,,365.0,281.7808219178082,1.0
2021-10-27,PMI-98/2021,APTO.PALMA DE MALLORCA,NUEVOS PUNTOS DE RECARGA EN EMBARQUES DEL MÓDULO C DEL AEROPUERTO DE PALMA DE MALLORCA,2021-11-01,2022-02-16,59745.14,52707.6,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B002494839,REFORTRAN SERVICIOS SL,0.0,107.0,492.5943925233645,0.8822073226374564
2021-10-27,VLC-167/2021,APTO.VALENCIA,ADECUACIÓN DE LA ESCALERA TR.3,2021-11-26,2022-07-01,53136.18,51243.5,PROCEDIMIENTO ABIERTO UN SOLO CRITERIO,1.0,A028303485,FAIN ASCENSORES,0.0,217.0,236.1451612903226,0.9643805783554633
2021-10-27,ALC-74/2021,APTO.ALICANTE-ELCHE,DESINFECCION COVID MENSUAL VEHICULOS AENA,2021-11-02,2022-11-02,19239.0,17365.92,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,B003933546,UNICO VEHICULOS INDUST SL,,365.0,47.577863013698625,0.9026415094339622
2021-10-27,DEA-89/2021-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS DEL SERVICIO DE ASISTENCIA DE COMBUSTIBLE Y LUBRICANTE EN LOS AEROPUERTOS A.S. MADRID-BARAJAS Y J.T. BARCELONA-EL PRAT.L-1 MAD,2021-11-27,2028-11-27,0.0,0.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B083840900,SERV LOG COMB AVIACION SL,,2557.0,0.0,
2021-10-27,DEA-89/2021-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS DEL SERVICIO DE ASISTENCIA DE COMBUSTIBLE Y LUBRICANTE EN LOS AEROPUERTOS A.S. MADRID-BARAJAS Y J.T. BARCELONA-EL PRAT.L- 2 BCN,2021-11-27,2028-11-27,0.0,0.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B083840900,SERV LOG COMB AVIACION SL,,2557.0,0.0,
2021-10-26,VLC-145/2021,APTO.VALENCIA,AMPLIACIÓN SALA DE LLEGADAS INTERNACIONAL HACIA PATIO DE CARRILLOS,2021-10-27,2022-08-01,726000.0,701679.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,U016979429,UTE TEC FIRMES CONSVIAL,0.0,278.0,2524.0251798561153,0.9665
2021-10-26,MAD-132/2021,APTO.A.SUAREZ MAD-BARAJAS,SISTEMAS DE VISUALIZACIÓN (VIDEOWALL) EN DIVERSAS DEPENDENCIAS DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2021-12-01,2024-12-01,656692.08,580074.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A046146387,COBRA INSTALAC Y SERV SA,,1096.0,529.264598540146,0.8833272361073702
2021-10-26,PMI-110/2021,APTO.PALMA DE MALLORCA,RENOVACIÓN REDES DE AGUA EN TERMINALES,2021-11-26,2022-04-30,288849.68,192760.47,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,A007088206,SAMPOL INGENIER Y OBRA SA,0.0,155.0,1243.615935483871,0.6673383539839822
2021-10-26,GRO-155/2021,APTO.GIRONA-COSTA BRAVA,SUSTITUCIÓN DE DOS TRAMOS DE ANILLO DE MEDIA TENSIÓN,2021-11-09,2022-01-09,308320.1,192372.16,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B043331412,ISTEM SL,,61.0,3153.6419672131146,0.6239364867875952
2021-10-26,ALC-77/2021,APTO.ALICANTE-ELCHE,SUMINISTRO DE CATERING,2021-10-26,2022-10-26,6596.55,6596.55,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,A008225013,AREAS SAU,,365.0,18.072739726027397,1.0
2021-10-25,AGP-136/2021,APTO.MÁLAGA COSTA SOL,CONTROL DE PASAPORTES EN LLEGADAS EN EL AEROPUERTO DE MÁLAGA ¿ COSTA DEL SOL,2021-11-24,2022-09-24,725999.94,692633.42,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,U067639013,UTE INSAE BLAS TORES GUTI,0.0,304.0,2278.399407894737,0.9540406022623089
2021-10-25,BCN-186/2021,APTO.J.TARRAD BARCELONA P,SERVICIO DE MANTENIMIENTO DE LOS VEHÍCULOS AUTOEXTINTORES Y EQUIPAMIENTO DEL SSEI DEL AEROPUERTO JOSEP TARRADELLAS BARCELONA-EL PRAT,2021-11-01,2022-11-01,241758.0,222882.0,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,B059558148,"INJECCIO AMAC,S.L.",,365.0,610.6356164383561,0.9219219219219219
2021-10-24,BCN-386/2021,APTO.J.TARRAD BARCELONA P,SERVICIO DE ASISTENCIA SANITARIA EN LA TERMINAL T1 DEL AEROPUERTO JOSEP TARRADELLAS BARCELONA-EL PRAT,2021-10-24,2021-12-24,60500.0,60500.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,B087324844,IDCQ HOSPIT Y SANIDAD SLU,,61.0,991.8032786885246,1.0
2021-10-22,DTC-115/2021,VARIOS AEROPUERTOS,"SERVICIO DE PRUEBAS DE VERIFICACIÓN, VALIDACIÓN Y CERTIFICACIÓN DE SISTEMAS DE AENA",2021-11-22,2024-12-20,,,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A020038915,IBERMATICA S.A.,0.0,1124.0,4582.451930604982,1.0
2021-10-22,AGP-132/2021,APTO.MÁLAGA COSTA SOL,SERVICIO DE OPERACION Y MANTENIMIENTO DE TÚNELES EN EL AEROPUERTO DE MALAGA-COSTA DEL SOL.,2021-11-01,2022-11-01,356937.9,341897.6,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,A028002335,"SICE, SDAD IBER. CONST.",,365.0,936.7057534246575,0.9578629784060475
2021-10-22,SPC-40/2021,APTO.LA PALMA,"ADAPTACION DE SISTEMA DE CONTROL, CABLEADO Y ACTUALIZACION DE PLCS PARA SCADA  ET AEROPUERTO DE LA PALMA",2021-10-25,2022-12-25,320896.48,262137.14,PROCEDIMIENTO ABIERTO SIMPLIFICADO,5.0,B088055108,"SINERGIA FACILITY, S.L.",0.0,426.0,615.3453990610329,0.8168900450388238
2021-10-22,AGP-137/2021,APTO.MÁLAGA COSTA SOL,INSTALACIÓN DE LINEALES EN BLOQUE TÉCNICO DEL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2021-10-28,2022-03-31,43923.0,43923.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B029042348,COMOLI SL,0.0,154.0,285.2142857142857,1.0
2021-10-22,FUE-32/2021-2,APTO.FUERTEVENTURA,SEÑALIZACIÓN HORIZONTAL L-2,2021-11-22,2022-05-22,32100.0,32100.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B038583209,SEÑALIZACIONES TENERIF SL,,181.0,177.34806629834253,1.0
2021-10-21,DIN-487/2020,APTO.PALMA DE MALLORCA,NUEVO SEI NORTE. AEROPUERTO DE PALMA DE MALLORCA.,2021-11-19,2024-04-03,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,A081638108,ACCIONA CONSTRUCCION SA,0.0,866.0,8877.345773672056,0.8134000007647532
2021-10-21,LPA-326/2021,APTO.GRAN CANARIA,SERVICIO DE OPERACIÓN DE SISTEMAS DE ASISTENCIA FIJA A AERONAVES EN EL AEROPUERO DE GRAN CANARIA,2021-10-29,2022-10-29,872050.0,,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,U067654988,UTE PASARELAS LAS PALMAS,,365.0,2348.5620547945205,0.983
2021-10-21,PMI-108/2021,APTO.PALMA DE MALLORCA,ADECUACIÓN PARCELA HANDLING EN EL AEROPUERTO DE PALMA DE MALLORCA,2021-11-21,2022-03-03,183888.2,166399.2,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B057465213,MATIAS ARROM BIBILONI SL,0.0,102.0,1631.364705882353,0.9048932992981605
2021-10-21,AGP-150/2021,APTO.MÁLAGA COSTA SOL,SERVICIO DE GESTIÓN DE VISITAS DEL MUSEO DE AEROPUERTOS Y TRASPORTE AÉREO DEL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2021-11-18,2024-11-18,137940.0,136778.4,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B092353739,TECNOARPA,,1096.0,124.7978102189781,0.991578947368421
2021-10-21,IBZ-55/2021,APTO.IBIZA,SERVICIO DE MANTENIMIENTO DEL SISTEMA DE CONTROL DE ACCESOS Y CIRCUITO CERRADO DE TELEVISIÓN.,2021-10-22,2022-12-01,73204.47,69989.88,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,A028166007,TECOSA,0.0,405.0,172.81451851851853,0.9560875176065069
2021-10-21,MAH-107/2021,APTO.MENORCA,SERVICIO DE MANTENIMIENTO DE VEHICULOS LIGEROS,2021-10-21,2022-10-21,18150.0,17666.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,2.0,B057771578,PAROT SERVIC MECANICOS SL,,365.0,48.4,0.9733333333333334
2021-10-21,GRX-101/2021,APTO.GRANADA-JAÉN F.G.L.,SERVICIO DE JARDINERÍA EN EXTERIORES DEL AEROPUERTO,2021-11-15,2022-11-15,24200.0,17540.16,PROCEDIMIENTO ABIERTO SIMPLIFICADO,4.0,026245552E,LAGUNA FERNANDEZ SAUL,,365.0,48.05523287671233,0.7248
2021-10-20,AGP-126/2021,APTO.MÁLAGA COSTA SOL,REFORMA DEL PASILLO DE EVACUACIÓN PE02/P10/E003 DEL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2021-11-19,2022-08-19,592295.0,515296.65,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B098699507,OPROYECTS IBERICA SL,,273.0,1887.5335164835167,0.87
2021-10-20,BCN-265/2021,APTO.J.TARRAD BARCELONA P,"DISEÑO, SUMINISTRO E INSTALACIÓN DE SALA DE CONFORT",2021-11-20,2022-11-20,151250.0,52890.31,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,4.0,A003137874,ACTIU BERBEGAL Y FORM S A,0.0,365.0,144.90495890410958,0.349688
2021-10-20,FUE-42/2021,APTO.FUERTEVENTURA,SUSTITUCION DE ELEMENTOS DE SEGURIDAD EN ESCALERA DE FILTRO,2021-10-20,2021-12-20,36307.8,33142.84,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,A050001726,SCHINDLER SA,,61.0,543.3252459016393,0.9128297500812496
2021-10-19,FUE-327/2021,APTO.FUERTEVENTURA,SERVICIO DE CONDUCCIÓN DE PASARELAS DE EMBARQUE DEL AEROPUERTO DE FUERTEVENTURA,2021-10-28,2022-10-28,412485.0,412443.75,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B061782801,EFS MANT SERV TECNICOS SL,,365.0,1129.9828767123288,0.9998999963635041
2021-10-19,BCN-212/2021,APTO.J.TARRAD BARCELONA P,ADECUACIÓN DE LAS TORRES DE ILUMINACIÓN DEL PARKING DE LA TERMINAL T2 DEL AEROPUERTO JOSEP TARRADELLAS BARCELONA -EL PRAT.,2021-11-19,2022-06-30,243210.0,218293.84,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B045717451,SERTEC INGENIE Y OBRAS SL,0.0,223.0,978.8961434977579,0.8975528966736565
2021-10-19,BCN-257/2021,APTO.J.TARRAD BARCELONA P,ADECUACIÓN DE LUCES DE CALLES DE SALIDA RÁPIDA PISTA 07R-25L,2021-11-19,2022-04-30,83590.82,69139.39,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B045717451,SERTEC INGENIE Y OBRAS SL,0.0,162.0,426.78635802469137,0.8271170207446223
2021-10-19,MAD-98/2021,APTO.A.SUAREZ MAD-BARAJAS,SUMINISTRO E INSTALACIÓN DE EQUIPO DE MEDIDA FOTOMÉTRICO PARA EL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2021-11-08,2022-02-08,66781.63,60771.28,PROCEDIMIENTO ABIERTO SIMPLIFICADO,4.0,A028407468,SISTEM SA,,92.0,660.5573913043478,0.9099999505852132
2021-10-19,BCN-264/2021,APTO.J.TARRAD BARCELONA P,ADECUACIÓN DEL SISTEMA DE CONTROL MASTER EN CENTRAL ELÉCTRICA CELA DEL AEROPUERTO JOSEP TARRADELLAS BARCELONA-EL PRAT,2021-11-19,2022-12-02,60500.0,47012.86,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,A007088206,SAMPOL INGENIER Y OBRA SA,0.0,378.0,124.3726455026455,0.7770720661157025
2021-10-19,GRO-127/2021,APTO.GIRONA-COSTA BRAVA,SUMINISTRO Y COLOCACIÓN DE UN SISTEMA DE GESTIÓN DE LLAVES INTELIGENTE EN EL AEROPUERTO DE GIRONA-COSTA BRAVA,2021-11-01,2021-12-01,37782.25,28374.5,PROCEDIMIENTO ABIERTO SIMPLIFICADO,3.0,B085420479,TRAKA IBERIA GESTION SL,,30.0,945.8166666666667,0.7510008006405124
2021-10-18,DIN-131/2021,VARIOS AEROPUERTOS,"A.T. PARA LA REDACCIÓN DE ESTUDIOS Y PROYECTOS BÁSICOS DE INSTALACIÓN DE GEOTERMIA EN LOS AEROPUERTOS DE BCN, MAD Y PMI",2021-11-18,2022-05-18,549768.0,510015.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,U067631028,UTE GESNAER ANTEA GEO,,181.0,2817.7624309392263,0.9276913170646527
2021-10-18,VLC-151/2021,APTO.VALENCIA,INSTALACIÓN DE LUCES DE EJE DE RODAJE EN H5 GUÍA CRUCE DE PISTA,2021-11-17,2022-07-05,358782.25,314298.71,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,B091143529,INST ELECT CRIMASA SL,0.0,230.0,1366.5161304347828,0.876015215356947
2021-10-18,MAD-190/2021,APTO.A.SUAREZ MAD-BARAJAS,SERVICIO DE MANTENIMIENTO DEL SISTEMA DE GESTIÓN AMBIENTAL DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2021-11-01,2022-11-01,272775.14,272775.14,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B061461810,SM SISTEMAS MEDIOAMB SL,,365.0,747.3291506849315,1.0
2021-10-18,TFN-54/2021,APTO.TENERIFE NORTE,NUEVOS TRAMOS DE VALLADO DE SEGURIDAD EN VIAL DE CUBAS Y APARCAMIENTO P2,2021-11-18,2022-10-18,178690.0,144450.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,B076772979,SANTA CRUZ OB Y PROYEC SL,0.0,334.0,432.4850299401198,0.8083832335329342
2021-10-18,AGP-138/2021,APTO.MÁLAGA COSTA SOL,MEJORA CLIMATIZACION DE LA SALA VIP EN EL AEROPUERTO DE MÁLAGA ¿ COSTA DEL SOL,2021-11-17,2022-07-08,151250.0,150642.58,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,U016983389,UTE INSAE-BLAS TORRES,0.0,233.0,646.5346781115879,0.9959839999999999
2021-10-18,LPA-45/2021,APTO.GRAN CANARIA,SUMINISTRO E INSTALACIÓN DE SOPORTES DE SEÑALIZACIÓN PARA CONTROLES ABC EN VARIAS UBICACIONES,2021-10-20,2022-01-20,50535.94,50535.94,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,A080241789,"SERVEO SERVICIOS, SAU",,92.0,549.3036956521739,1.0
2021-10-15,DIN-174/2021,APTO.A CORUÑA,ATDOCV  RECRECIDO DE PISTA Y ADECUACIÓN A NORMATIVA DE PISTA Y CALLES DE RODAJE. AEROPUERTO DE A CORUÑA,2021-11-15,2023-05-01,528770.0,345895.92,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,B083997072,GESNAER CONSULTING SLNE,0.0,532.0,650.1803007518797,0.6541519375153658
2021-10-15,XRY-39/2021,APTO.JEREZ,EDIFICIO HANDLING,2021-11-15,2022-07-31,362957.87,323032.5,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B098699507,OPROYECTS IBERICA SL,0.0,258.0,1252.0639534883721,0.889999988152895
2021-10-15,DTC-86/2021,DIR. TIC Y CIBERSEGURIDAD,ATCV PARA LA GESTION DEL SERVICIO DE ACCESO A INTERNET PARA LOS PASAJEROS DE LOS AEROPUERTOS DE AENA S.M.E. S.A.,2021-10-21,2023-10-21,208942.8,208120.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,A028126274,GHESA,,730.0,285.09589041095893,0.9960620801482511
2021-10-15,VLC-127/2021,APTO.VALENCIA,INSTALACIÓN DE RENOVACIÓN DE AIRE EN OFICINAS DE PLANTA DE SERVICIO DEL T1 Y OFICINAS DE SEGURIDAD DEL BLOQUE TÉCNICO,2021-11-15,2022-06-15,131489.41,113285.16,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,B002272490,EIFFAGE ENERGIA SLU,0.0,212.0,534.3639622641509,0.8615534893646568
2021-10-15,SGC-420/2021,SECRETARIA GENERAL CORPOR,SERVICIO PROFESIONAL PARA LA ELABORACIÓN DE INFORME PERICIAL EN EL PROCEDIMIENTO ORDINARIO 774/2021 DUFRY,2021-11-02,2026-11-02,66550.0,66550.0,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B085173136,DUFF AND PHELPS SLU,,1826.0,36.44578313253012,1.0
2021-10-15,IBZ-51/2021,APTO.IBIZA,EJECUCIÓN DE NUEVO GRUPO DE CABINAS EN EL CT-2,2021-11-14,2022-06-30,95057.6,64781.27,PROCEDIMIENTO ABIERTO SIMPLIFICADO,4.0,A007088206,SAMPOL INGENIER Y OBRA SA,0.0,228.0,284.12837719298244,0.6814949041423305
2021-10-15,FUE-32/2021-1,APTO.FUERTEVENTURA,LIMPIEZA DE CAUCHO L-1,2021-10-20,2021-12-20,32100.0,32100.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,A028175339,PROYSESA,,61.0,526.2295081967213,1.0
2021-10-15,DRH-363/2021,ORGANIZ.RECURSOS HUMANOS,ASESORAMIENTO TÉCNICO EN LA ADECUACIÓN DEL SISTEMA DE GESTIÓN DE PRL SEGÚN LA NORMA ISO 45001 E IMPLANTACIÓN EN LOS SERVICIOS CENTRALES DE AENA,2021-10-15,2022-10-15,18150.0,15730.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,2.0,B043715812,CTAIMA OUT & CONSULTING,,365.0,43.0958904109589,0.8666666666666667
2021-10-14,MAD-135/2021,APTO.A.SUAREZ MAD-BARAJAS,ACTUALIZACIÓN SOFTWARE SISTEMA GESTIÓN DE INSTALACIONES,2021-10-25,2022-06-25,723195.1,722370.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B028154334,HONEYWELL SL,0.0,243.0,2972.716049382716,0.9988590907211623
2021-10-14,TFN-53/2021,APTO.TENERIFE NORTE,ACOMETIDAS VARIAS DE ENERGIA Y RMS PARA AMPLIACIÓN DE SISTEMAS DE SEGURIDAD,2021-11-14,2022-11-14,304950.0,304950.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,B076675735,INTEDESER GLOBAL SL,,365.0,835.4794520547945,1.0
2021-10-14,AGP-135/2021,APTO.MÁLAGA COSTA SOL,ADAPTACIÓN A NORMATIVA EUROPEA CONTROLES DE PASAPORTE DE SALIDAS T3 EN EL AEROPUERTO DE MÁLAGA-COSTA DEL SOL.,2021-11-12,2022-09-12,294030.0,278086.82,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,3.0,A080241789,"SERVEO SERVICIOS, SAU",0.0,304.0,914.7592763157895,0.9457770295548074
2021-10-14,AGP-140/2021,APTO.MÁLAGA COSTA SOL,ADECUACIÓN DE LA ZONA DE DEPÓSITOS DE CARBURANTE EN LADO AIRE EN EL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2021-11-12,2022-07-27,154425.63,153423.37,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B029042348,COMOLI SL,0.0,257.0,596.978093385214,0.9935097561201466
2021-10-14,MLN-32/2021,APTO.MELILLA,MANTENIMIENTO DE  VEHICULOS AUTOEXTINTORES DEL SSEI AEROPUERTO DE MELILLA.,2021-10-15,2026-10-15,105040.0,82234.18,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B091948802,TEMAVECO SL,,1826.0,45.035147864184005,0.7828844249809596
2021-10-14,TFN-61/2021,APTO.TENERIFE NORTE,ACTUALIZACIÓN DE SEÑALIZACIÓN DE EMERGENCIA A NORMATIVA,2021-12-10,2022-12-10,42800.0,42800.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,2.0,B038736336,"PUBLISERVIC CANARIAS, S.L",,365.0,117.26027397260275,1.0
2021-10-14,AGP-132/2021,APTO.MÁLAGA COSTA SOL,SUMINISTRO ABIERTO DE MAMPARAS DE PROTECCIÓN PARA EL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2021-11-08,2022-11-08,24200.0,24200.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,6.0,B092973700,ROTULOS Y COMUNICACION SL,,365.0,66.3013698630137,1.0
2021-10-14,PMI-97/2021-2,APTO.PALMA DE MALLORCA,MOBILIAIRIO,2021-10-14,2021-12-14,25118.21,18309.72,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,2.0,B057273302,DE BAT A BAT INTERIORI SL,,61.0,300.1593442622951,0.7289420703147239
2021-10-14,IBZ-54/2021,APTO.IBIZA,SUMINISTRO ABIERTO DE PRODUCTOS DE DESINFECCIÓN Y LIMPIEZA (COVID19),2021-10-29,2022-10-29,18150.0,18150.0,PROCEDIMIENTO ABIERTO SIMPLIFICADO,2.0,B057253130,"MARIPOL Y ROYAL, S.L.",,365.0,49.726027397260275,1.0
2021-10-14,MLN-35/2021,APTO.MELILLA,MANTENIMIENTO DE 4 DEPURADORAS DE AGUA INSTALADAS EN EL AEROPUERTO DE MELILLA.,2021-10-14,2025-10-14,2080.0,1622.4,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,1.0,B093376044,GRUPO GH PUBLICI HOGAR SL,,1461.0,1.1104722792607804,0.78
2021-10-13,MAD-119/2021,APTO.A.SUAREZ MAD-BARAJAS,INSTALACIÓN DE SISTEMAS ENTRY - EXIT,2021-11-25,2022-08-25,556600.0,556600.0,PROCEDIMIENTO ABIERTO VARIOS CRITERIOS,5.0,A046146387,COBRA INSTALAC Y SERV SA,,273.0,2038.8278388278388,1.0
2021-10-13,GRX-32/2021,APTO.GRANADA-JAÉN F.G.L.,RENOVACIÓN INTEGRAL EDIFICIO BLOQUE TÉCNICO,2021-10-13,2022-10-13,359252.52,337664.03,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,U016930349,UTE INDUTEC-MARCO INF MA,0.0,365.0,925.1069315068494,0.9399071995375287
2021-10-13,ZAZ-20/2021,APTO.ZARAGOZA,"NUEVO TELEMANDO Y GRUPO ELECTRÓGENO EN NDB DE OITURA, RADIOAYUDA DEL AEROPUERTO DE ZARAGOZA",2021-11-05,2022-05-31,98978.0,80932.71,PROCEDIMIENTO ABIERTO SIMPLIFICADO,1.0,A050752245,ENTRERRIOS AUTOMATIZACIÓN,0.0,207.0,390.97927536231884,0.8176838287296168
